"fips","date.x","days_from_start.x","county","state","log_rolled_cases.x","r","t0","lm_predict","r.grf","t0.grf","grf_predict","date.y","days_from_start.y","log_rolled_cases.y","lm_mse","grf_mse","Predicted_Double_Days","Predicted_Outbreak_Class","Actual_Outbreak_Class"
1027,"2020-04-02",72,"Clay","Alabama",0.998528830111126,0.273271853184036,68.4755868705504,0.689851054086809,0.239827024990624,68.1235474646205,2.60846725401179,"2020-04-09",79,2.24374459297111,2.41458513018639,0.133022619476594,2.8901963012177,4,4
1029,"2020-04-02",72,"Cleburne","Alabama",1.58045037556085,0.174153347134109,62.8960697426347,1.41132657926155,0.163969133700406,62.3927301595663,2.7230796488648,"2020-04-09",79,2.24374459297111,0.692919749548174,0.229762095808601,4.22730281558003,4,3
1033,"2020-04-02",72,"Colbert","Alabama",1.09861228866811,0.202732554054083,66.5950789835258,0.89302088807632,0.202282595404349,66.5852806501161,2.51128165131111,"2020-04-09",79,1.86075234071501,0.936504164426183,0.423188383944646,3.42662787757094,4,4
1037,"2020-04-02",72,"Coosa","Alabama",1.27296567581289,0.174353387144776,64.698933489856,1.09861228866811,0.16106541119449,64.1378421447133,2.39377956619917,"2020-04-09",79,2.06142303617716,0.927004535518927,0.110460863048276,4.30351355650752,4,4
1041,"2020-04-02",72,"Crenshaw","Alabama",0,0,71,0,0.0906410397764216,71.5,0.679807798323163,"2020-04-09",79,0.619039208406225,0.383209541544206,0.00369282152049291,7.64716713609736,3,3
1043,"2020-04-02",72,"Cullman","Alabama",2.06142303617716,0.142256835191084,56.8569321396024,2.01194807371291,0.133203440008193,56.0655915069962,3.05494210582122,"2020-04-09",79,2.98134353610189,0.939727562500353,0.00541674946473095,5.20367327238179,4,4
1047,"2020-04-02",72,"Dallas","Alabama",0.887303195000903,0.0970780072204794,62.9563297782186,0.780863475869249,0.096729142005702,62.9273193199293,1.55469661191486,"2020-04-09",79,2.00533356952611,1.49932701026005,0.203073667565123,7.16585680579164,3,4
1049,"2020-04-02",72,"DeKalb","Alabama",1.58045037556085,0.230523658611831,65.1440860123511,1.34992671694902,0.237024250240327,65.3184023585379,3.24287042305738,"2020-04-09",79,2.60796674254523,1.58266470600211,0.403102683527878,2.92437242120644,4,4
1051,"2020-04-02",72,"Elmore","Alabama",2.60796674254523,0.0876586188894501,41.9427134996885,2.54712160329237,0.102761772542001,45.8459040411428,3.40697366775975,"2020-04-09",79,3.07797037179096,0.281800415016473,0.108243168758325,6.74518513464373,4,3
1055,"2020-04-02",72,"Etowah","Alabama",2.04307389750896,0.175698943418944,60.3842991881234,1.86516741629835,0.171275254290762,60.110117372052,3.23536945062444,"2020-04-09",79,3.64880123054653,3.1813495833295,0.170925836649539,4.04697796789277,4,4
1059,"2020-04-02",72,"Franklin","Alabama",1.145132304303,0.0791058142064321,57.1951083487279,1.09204719410546,0.100528595200059,59.9238482554819,1.91769873669955,"2020-04-09",79,1.88273124743378,0.625181272187712,0.00122272530555168,6.89502503422567,4,4
1069,"2020-04-02",72,"Houston","Alabama",1.98591548366901,0.196533811887552,61.639092654388,1.83973480335931,0.196576415991593,61.6409047179799,3.41238873539609,"2020-04-09",79,3.09751496786393,1.58201094222128,0.0991454894798962,3.52609532055763,4,4
1071,"2020-04-02",72,"Jackson","Alabama",1.90423745265474,0.194864222496344,61.8052526973014,1.79172728419072,0.190896978062812,61.6661216369773,3.30898499760939,"2020-04-09",79,2.80768004205105,1.03216000620401,0.251306658467347,3.63100132644255,4,4
1073,"2020-04-02",72,"Jefferson","Alabama",5.55793059764364,0.146020998773211,33.5356033346987,5.47058861950306,0.14170267184678,32.470078644032,6.59341417696122,"2020-04-09",79,6.08580022626673,0.378485321096734,0.257671922939671,4.89156041679602,4,3
1075,"2020-04-02",72,"Lamar","Alabama",0,0,65,0,0.0906115046501359,68.5,0.951420798826427,"2020-04-09",79,1.45528723260684,2.11786092938848,0.253881383090595,7.64965975607939,3,4
1077,"2020-04-02",72,"Lauderdale","Alabama",2.5084371471982,0.161310426415062,55.5937201732636,2.48519356832061,0.161529611519157,55.6112331497433,3.7779784232341,"2020-04-09",79,2.83321334405622,0.121117764303062,0.892581054833995,4.29114621177517,4,2
1079,"2020-04-02",72,"Lawrence","Alabama",1.09861228866811,0.050041729278492,49.7127433209302,1.06525113581578,0.102401328296877,60.5972918170802,1.8844617621908,"2020-04-09",79,1.88273124743378,0.668273732890977,2.99468132425291e-06,6.7689276310011,4,4
1081,"2020-04-02",72,"Lee","Alabama",4.24645234041956,0.149408401127248,43.1205695350025,4.16542113011358,0.148682108976821,42.9965944228932,5.35306227155207,"2020-04-09",79,4.92102313540657,0.570934390402789,0.186657815161354,4.6619407360438,4,3
1083,"2020-04-02",72,"Limestone","Alabama",2.98134353610189,0.227286457239229,58.1871959028483,2.91217685054188,0.235832878457163,58.5609248261812,4.82020593124403,"2020-04-09",79,3.47019025314911,0.311378957489289,1.82254233110209,2.93914565727463,4,3
1085,"2020-04-02",72,"Lowndes","Alabama",0.13353139262452,0.133531392624519,71,1.77635683940025e-15,0.104398607187325,70.8604733040886,0.849755250217198,"2020-04-09",79,1.92529086185258,3.70674490273304,1.15677685189589,6.63942938736926,4,4
1089,"2020-04-02",72,"Madison","Alabama",4.48702994368387,0.200064206386646,49.1224939778838,4.37690588003375,0.197146345388345,48.8356975427031,5.94678199064475,"2020-04-09",79,4.98066688416741,0.364527350112495,0.93337839896371,3.51590174900053,4,3
1091,"2020-04-02",72,"Marengo","Alabama",1.38629436111989,0.154150679827257,63.0068877887961,1.23214368129263,0.149957527402484,62.7694011172088,2.43390047672489,"2020-04-09",79,2.484906649788,1.56941505523332,0.00260162969054395,4.62229000815376,4,4
1093,"2020-04-02",72,"Marion","Alabama",2.24374459297111,0.189516853923718,59.5304705894537,2.17366912987229,0.183756888991103,59.2336427663849,3.63220431193588,"2020-04-09",79,3.0513021247088,0.770239673625697,0.337447351125207,3.77208813430394,4,4
1095,"2020-04-02",72,"Marshall","Alabama",1.71765149707433,0.131182132233745,58.8479978924928,1.59412554737176,0.110731060991976,56.6036279875682,2.47997403530757,"2020-04-09",79,3.54715129428523,3.81430956810694,1.13886730207909,6.25973574487987,4,4
1097,"2020-04-02",72,"Mobile","Alabama",3.8286413964891,0.281970401830016,57.8873741672943,3.69737237509467,0.247230761125303,56.3961406060511,5.58836936233531,"2020-04-09",79,5.20243559484476,2.2652152954445,0.148944872889452,2.8036445683579,4,4
1101,"2020-04-02",72,"Montgomery","Alabama",3.34739467566918,0.190983301201282,54.1838973521871,3.21159479701893,0.187144791202794,53.8902610569965,4.69915685164506,"2020-04-09",79,4.29045944114839,1.1639489203526,0.167033573346679,3.70380161854912,4,4
1103,"2020-04-02",72,"Morgan","Alabama",2.89037175789616,0.150518615687456,52.6500098281819,2.76201511854048,0.15141371279391,52.755531806728,3.97377236944499,"2020-04-09",79,3.38196601973427,0.384339119890987,0.350234755557929,4.57783623272875,4,3
1107,"2020-04-02",72,"Pickens","Alabama",1.23214368129263,0.306552236443205,68.0881945015816,0.892620487627774,0.239827024990624,67.2780654612937,2.81123668755277,"2020-04-09",79,2.61843804241252,2.97844623240321,0.0371713175679145,2.8901963012177,4,4
1109,"2020-04-02",72,"Pike","Alabama",1.58045037556085,0.195433154343506,63.8510592493112,1.39714004112195,0.190317332463505,63.6588922667363,2.91967870082999,"2020-04-09",79,2.61843804241252,1.49156880795634,0.0907459342837881,3.64206019277231,4,4
1113,"2020-04-02",72,"Russell","Alabama",0.251314428280909,0.125657214140455,69.9791120137486,0.128281940301811,0.099225236628026,69.7071641785778,0.922083833326018,"2020-04-09",79,2.35815494414886,4.97233361328586,2.06230023533995,6.98559362633122,4,4
1115,"2020-04-02",72,"St. Clair","Alabama",2.62880082944807,0.19676161182094,58.243281416622,2.5100325100116,0.203871789283352,58.6009919638546,4.15878226793444,"2020-04-09",79,3.3964241029095,0.785690055960075,0.581189971780202,3.39991709003236,4,4
1117,"2020-04-02",72,"Shelby","Alabama",4.42570169817654,0.160414284468482,43.7944622044316,4.36415687905634,0.154569536718278,42.8602701280758,5.58610130342706,"2020-04-09",79,5.00490461938727,0.410557666739194,0.337789585538842,4.48437121101871,4,3
1121,"2020-04-02",72,"Talladega","Alabama",1.76766191764899,0.166674882146041,61.0815148775169,1.65316233885713,0.163328967867104,60.929541742417,2.95142929609661,"2020-04-09",79,3.03082359336526,1.89795053217293,0.00630345443878289,4.24387167574547,4,4
1123,"2020-04-02",72,"Tallapoosa","Alabama",2.35815494414886,0.229553293649477,61.5719883821866,2.16423111943461,0.238302161763467,61.8814088320968,4.07939728165633,"2020-04-09",79,3.47019025314911,1.70552925893232,0.371133203582598,2.90869027553324,4,4
1125,"2020-04-02",72,"Tuscaloosa","Alabama",3.31158522297247,0.139576184462766,47.8144239348178,3.23615424174936,0.117797242081295,43.989971330569,4.12408482244604,"2020-04-09",79,4.20469261939097,0.938066588964628,0.00649761692831452,5.88423946361653,4,4
1127,"2020-04-02",72,"Walker","Alabama",3.40594798442075,0.238518631938434,56.8815284618261,3.36751851634696,0.242219558369454,57.0590496690033,5.31452729938014,"2020-04-09",79,4.05797691805123,0.476732804484004,1.57891886081785,2.86164827161768,4,3
1129,"2020-04-02",72,"Washington","Alabama",1.04982212449868,0.141489199155921,64.0311481326097,0.986017269753301,0.119208291197049,63.1958867918144,1.88398132943251,"2020-04-09",79,1.88273124743378,0.80409595776755,1.56270500355379e-06,5.81458868002886,4,4
1131,"2020-04-02",72,"Wilcox","Alabama",0.998528830111126,0.152690824775591,65.5022791697826,0.839451527951848,0.14636733679075,65.264761890476,2.01039022227785,"2020-04-09",79,2.496741107435,2.74660875026344,0.236537183493143,4.73566846099607,4,4
2020,"2020-04-02",72,"Anchorage","Alaska",4.08236837117539,0.188236562630902,49.6080336998287,4.02675020426035,0.118959884439633,38.6062352705319,4.80523758429923,"2020-04-09",79,4.51085950651685,0.234361816531276,0.0866584526788514,5.82673044636058,4,3
2090,"2020-04-02",72,"Fairbanks North Star Borough","Alaska",3.43858491373377,0.183331164492227,52.9927351422027,3.30129283569994,0.118959884439633,44.601482126842,4.09204371108552,"2020-04-09",79,4.05550472890584,0.568835579853215,0.0013350972187271,5.82673044636058,4,3
2110,"2020-04-02",72,"Juneau City and Borough","Alaska",1.90423745265474,0.2081253957219,62.7557034067943,1.71584749090966,0.118959884439633,57.3257938817782,2.57836105514445,"2020-04-09",79,2.58668934409794,0.758365533264411,6.93603968928554e-05,5.82673044636058,4,3
2122,"2020-04-02",72,"Kenai Peninsula Borough","Alaska",1.96611285637283,0.104621683241061,52.6960680679008,1.91498816866601,0.118959884439633,54.6009115101956,2.9025127471795,"2020-04-09",79,2.43611648561857,0.271574722729802,0.217525472798019,5.82673044636058,4,3
2130,"2020-04-02",72,"Ketchikan Gateway Borough","Alaska",2.56494935746154,0.081175656127921,39.6245367572272,2.54692381504955,0.118959884439633,48.7960074669606,3.59306346134589,"2020-04-09",79,2.63905732961526,0.00848858450622925,0.910127699379647,5.82673044636058,4,0
2170,"2020-04-02",72,"Matanuska-Susitna Borough","Alaska",1.04982212449868,0.089567144467142,60.451298710992,0.944817052293311,0.118959884439633,62.8106023988265,1.92588886778286,"2020-04-09",79,1.48807705542983,0.295131431007895,0.191679183035845,5.82673044636058,4,3
4001,"2020-04-02",72,"Apache","Arizona",2.71752894505675,0.159218558278231,54.5355158436806,2.62145143016394,0.15059226319388,53.706954628589,3.80893694554628,"2020-04-09",79,3.34739467566918,0.526993595694675,0.213021266883303,4.60280738106414,4,3
4003,"2020-04-02",72,"Cochise","Arizona",1.23214368129263,0.168152562209283,64.3062843843937,1.12556543146449,0.163037398557415,64.1590229356611,2.41963429262006,"2020-04-09",79,2.11453286149111,0.978056577653449,0.0930868832769377,4.25146123952565,4,4
4005,"2020-04-02",72,"Coconino","Arizona",4.30791866252016,0.206649431678171,50.9269621919177,4.14808185509465,0.19414452711162,49.7950777962885,5.66997581057122,"2020-04-09",79,5.11884887873649,0.942388614190442,0.303740894993567,3.57026381774559,4,4
4009,"2020-04-02",72,"Graham","Arizona",0.82667857318447,0.0278150846767901,40.3623542556075,0.852188710677776,0.138058654328096,62.8310254413618,2.2322668694308,"2020-04-09",79,0.762140052046895,0.00810876092122083,2.16127285919134,5.02067171328994,4,0
4012,"2020-04-02",72,"La Paz","Arizona",0.693147180559945,1.57009245868376e-16,-4414690209651806,0.693147180559945,0.138058654328096,66.47932828671,1.72858708802066,"2020-04-09",79,1.04982212449868,0.127217015633699,0.460721875705002,5.02067171328994,4,3
4013,"2020-04-02",72,"Maricopa","Arizona",6.51195757627611,0.212625535440516,41.0187870198344,6.37477146306385,0.189773170280648,37.7095167308356,7.83582591240936,"2020-04-09",79,7.23623648855009,0.742121990135992,0.359507477203899,3.65250356272637,4,4
4015,"2020-04-02",72,"Mohave","Arizona",1.83827948486295,0.146603474191875,59.4608736593991,1.69167601067107,0.148085149804569,59.5813319222333,2.87561637130128,"2020-04-09",79,2.92928717414584,1.53168139195736,0.00288055507797992,4.68073389853544,4,4
4017,"2020-04-02",72,"Navajo","Arizona",4.41366371961706,0.176953319827446,46.8437151335495,4.2745348018159,0.17076784231211,46.0592907285008,5.62521384652444,"2020-04-09",79,5.35253495245283,1.16208432477324,0.0743537792721166,4.05900297840087,4,4
4019,"2020-04-02",72,"Pima","Arizona",5.15905529921453,0.239882613219556,50.0149825648784,5.03394082079493,0.196573413477307,45.9423498615293,6.49825512925776,"2020-04-09",79,5.985733872399,0.905910013081791,0.262678038732084,3.52614917906975,4,4
4021,"2020-04-02",72,"Pinal","Arizona",4.01509519056796,0.152887422252853,45.3713136285382,3.91830379505961,0.13809476354354,42.8937775141446,4.98608025663464,"2020-04-09",79,4.68345310438213,0.585453465556732,0.091583193280463,5.01935890089998,4,3
4023,"2020-04-02",72,"Santa Cruz","Arizona",0.82667857318447,0.0816476599165467,61.6106782247458,0.766616151152982,0.148495323228758,64.7120221086351,2.12169789526357,"2020-04-09",79,1.58045037556085,0.662326144817555,0.292948877584351,4.6678047866339,4,4
4025,"2020-04-02",72,"Yavapai","Arizona",2.95936462938312,0.269070725619989,60.8167023539524,2.74002728682634,0.200840154263914,58.2064883247413,4.17617209254746,"2020-04-09",79,3.91202300542815,1.37357396442097,0.0697747402259673,3.45123804102,4,4
4027,"2020-04-02",72,"Yuma","Arizona",2.24374459297111,0.248181973915172,62.5809430437615,2.08945817390354,0.201153300044101,61.1970960019371,3.58111288957867,"2020-04-09",79,2.64920970107927,0.313321772175571,0.868443552735337,3.445865319674,4,3
5007,"2020-04-02",72,"Benton","Arkansas",3.55125807623789,0.23276069249329,55.9402357179256,3.50532116308137,0.201315440143102,53.9784142251083,5.03723155335071,"2020-04-09",79,3.76451686831956,0.0671824136139216,1.61980266949395,3.44309000873074,4,1
5009,"2020-04-02",72,"Boone","Arkansas",0.538996500732684,0.0709160047939999,66.6858770099119,0.305940366646993,0.070807804903906,66.6831048874261,0.872132306153008,"2020-04-09",79,1.145132304303,0.704243108226846,0.0745289989898968,9.78913527259633,3,3
5011,"2020-04-02",72,"Bradley","Arkansas",1.38629436111989,0.0796780122184456,53.1436887741142,1.4227553840325,0.0760542549786741,52.4120065822817,2.02213003076246,"2020-04-09",79,1.31218638896617,0.0122255026699778,0.50401997452698,9.11385143085428,3,0
5017,"2020-04-02",72,"Chicot","Arkansas",0.538996500732684,0.0870113769896274,65.8054479841534,0.451985123743057,0.0900964123158758,66.0004379253117,1.17121390460694,"2020-04-09",79,1.18958406687384,0.544052200907645,0.000337462861712176,7.69339380717834,3,3
5019,"2020-04-02",72,"Clark","Arkansas",3.08452777233712,0.197711528043363,55.6309266261076,3.03864298136283,0.194740664507252,55.4346026537787,4.58914113858057,"2020-04-09",79,3.29583686600433,0.0661486942969836,1.67263594146395,3.55933457613386,4,1
5023,"2020-04-02",72,"Cleburne","Arkansas",4.04805127825126,0.0952592270903287,28.8879263967815,4.01156358261363,0.09379121351579,28.2679209657252,4.7582232568036,"2020-04-09",79,4.19827548507033,0.0348613345190024,0.313541507069052,7.39032106075962,3,0
5025,"2020-04-02",72,"Cleveland","Arkansas",1.55059741241117,0.116869782528171,57.5473953747816,1.57220297698674,0.11646806566828,57.5096181015658,2.50294321018325,"2020-04-09",79,1.86075234071501,0.0832607353079863,0.412409112828384,5.95139256913686,4,2
5027,"2020-04-02",72,"Columbia","Arkansas",0.538996500732684,0.0958356397159648,66.3288716978507,0.447660569031828,0.102237455688259,66.5900557776718,1.26876112252404,"2020-04-09",79,1.09861228866811,0.423738141297433,0.0289506256625342,6.77977729290799,4,3
5029,"2020-04-02",72,"Conway","Arkansas",0.82667857318447,0.0691910965821684,60.018141937697,0.759846801840469,0.0692436988337503,60.0261046742944,1.31382269363626,"2020-04-09",79,1.31218638896617,0.305079019506187,2.67749297337366e-06,10.010256416604,3,3
5031,"2020-04-02",72,"Craighead","Arkansas",2.11453286149111,0.187808586592215,60.7100678887446,1.93253760594473,0.183405010027036,60.5230306726707,3.38876874474807,"2020-04-09",79,3.08452777233712,1.32708134346477,0.0925625692935559,3.77932522376443,4,4
5033,"2020-04-02",72,"Crawford","Arkansas",0.762140052046895,0.169953095596113,67.4337439762928,0.606096250917329,0.163417585693755,67.3111161298402,1.91016918151619,"2020-04-09",79,1.09861228866811,0.242572047441729,0.658624590329237,4.24157031580986,4,2
5035,"2020-04-02",72,"Crittenden","Arkansas",3.08452777233712,0.279877418343855,60.5579869635505,2.92248365095437,0.206551315633183,57.738557506735,4.39157891924315,"2020-04-09",79,4.04805127825126,1.26690248361874,0.118011240125454,3.35581101691414,4,4
5037,"2020-04-02",72,"Cross","Arkansas",0.693147180559945,0.109642808685326,65.8466994930066,0.565022341586269,0.11181091890243,65.936931005917,1.46059374791426,"2020-04-09",79,1.66500776358891,1.20996792861833,0.0417850898042366,6.19927988575793,4,4
5041,"2020-04-02",72,"Desha","Arkansas",0.693147180559945,0.0487818565722432,56.3559242306566,0.714365203813168,0.0629360780849204,59.0871071028097,1.25323938227422,"2020-04-09",79,1.55059741241117,0.699284306696685,0.0884217980869223,11.0135108772535,3,4
5043,"2020-04-02",72,"Drew","Arkansas",0.82667857318447,0.103819682389123,63.9112419314275,0.735952611212531,0.104670800256178,63.9688833045003,1.57331901326196,"2020-04-09",79,1.48807705542983,0.565691179589187,0.00726619137505379,6.62216376356627,4,3
5045,"2020-04-02",72,"Faulkner","Arkansas",3.50512830451039,0.148816844808295,47.623214269525,3.47885949416887,0.142114264424533,46.6385957649737,4.59901715860572,"2020-04-09",79,3.89763426797605,0.175372311177253,0.491937959268042,4.87739343665975,4,3
5051,"2020-04-02",72,"Garland","Arkansas",3.34235688163922,0.135343063376836,46.933746274023,3.2572005032779,0.12665552847432,45.4544773923735,4.24872589381617,"2020-04-09",79,3.88890058800729,0.399044997047117,0.129474250700451,5.47269581446249,4,3
5053,"2020-04-02",72,"Grant","Arkansas",1.09861228866811,0.0687307557678317,54.5661716238842,1.12950944444928,0.0637594672640211,53.4797591459785,1.62715696130192,"2020-04-09",79,1.55059741241117,0.177315076762272,0.00586136452635575,10.8712824981692,3,3
5055,"2020-04-02",72,"Greene","Arkansas",1.27296567581289,0.0950113036653094,57.8343782514486,1.25088288589421,0.093712309999596,57.6865366808767,1.9973338817267,"2020-04-09",79,1.58045037556085,0.108614730245168,0.173791857713131,7.39654353374635,3,2
5059,"2020-04-02",72,"Hot Spring","Arkansas",1.18958406687384,0.188348483232949,65.6767189517511,1.00263191126039,0.18147575455365,65.4940548704243,2.45100158334994,"2020-04-09",79,1.88273124743378,0.774574841532843,0.322931174682258,3.81950295379557,4,3
5061,"2020-04-02",72,"Howard","Arkansas",1.23214368129263,0.0870113769896303,57.8392807478558,1.145132304303,0.0923902767071218,58.6345986270199,1.88156506810123,"2020-04-09",79,1.58045037556085,0.18950182316365,0.0906700580636892,7.50238234221583,3,3
5063,"2020-04-02",72,"Independence","Arkansas",1.23214368129263,0.0869347877476528,57.0942040116775,1.20889742270697,0.0848002021764578,56.8070980034394,1.88196257619065,"2020-04-09",79,1.55059741241117,0.116758882963845,0.109802871766603,8.17388594330942,3,2
5069,"2020-04-02",72,"Jefferson","Arkansas",3.55534806148941,0.0752042868545233,25.5418289461575,3.41864933581515,0.0688792619265781,21.5970784483355,3.95387086890792,"2020-04-09",79,4.24849524204936,0.688644228093669,0.0868035212489882,10.0632202084106,3,4
5075,"2020-04-02",72,"Lawrence","Arkansas",0.538996500732684,0.0642274850186176,63.8660351488962,0.458196620597611,0.0686680997321349,64.2950390392279,1.00976172581145,"2020-04-09",79,1.55059741241117,1.19333948995488,0.292503239899788,10.0941657518385,3,4
5079,"2020-04-02",72,"Lincoln","Arkansas",1.79175946922805,0.136508827089345,57.8411325225307,1.79630156517346,0.143603671485083,58.3677416642426,2.96286804804346,"2020-04-09",79,2.164963715118,0.135911780801729,0.636651324501235,4.82680681762337,4,3
5085,"2020-04-02",72,"Lonoke","Arkansas",1.76766191764899,0.24783616390458,64.8676191165969,1.51982575374441,0.202809409904008,63.3951303271643,3.16481440997676,"2020-04-09",79,3.02390315052069,2.2622488154933,0.0198559830414972,3.41772692345991,4,4
5109,"2020-04-02",72,"Pike","Arkansas",0.82667857318447,0.0193615563412723,28.6364261935766,0.820224721070712,0.0629248518828763,57.6188581514858,1.34540518390452,"2020-04-09",79,0.693147180559945,0.0161487013022657,0.425440502927056,11.0154757590867,3,0
5111,"2020-04-02",72,"Poinsett","Arkansas",1.42138568093116,0.117897634659331,59.4870186850063,1.35735326491483,0.120914753847728,59.7119146386,2.33221409366765,"2020-04-09",79,1.71765149707433,0.12981481609726,0.377687185131521,5.73252773960776,4,2
5113,"2020-04-02",72,"Polk","Arkansas",1.145132304303,0.109393740998801,62.0666078635146,0.977257185619409,0.111148052745897,62.1681496820161,1.87082738695433,"2020-04-09",79,1.69167601067107,0.510394257588199,0.0320952156241844,6.23625122920143,4,3
5115,"2020-04-02",72,"Pope","Arkansas",1.6094379124341,0.155530831073818,61.5386896976868,1.47152545436605,0.156470066148491,61.5804760084014,2.72563407124066,"2020-04-09",79,2.7545702167371,1.64620386224779,0.000837300516191304,4.42990277707267,4,4
5119,"2020-04-02",72,"Pulaski","Arkansas",4.62777001790533,0.0849997121793139,17.0450018704418,4.58615931164787,0.0801365936917069,13.9224364960474,5.2150942649625,"2020-04-09",79,5.15163870155948,0.319766940414812,0.00402660852679498,8.64957129606168,3,3
5121,"2020-04-02",72,"Randolph","Arkansas",0.887303195000903,0.0606246218164331,57.3639797096369,0.826678573184471,0.064869016723529,58.2889028171157,1.34350850951915,"2020-04-09",79,1.51982575374441,0.480453013918197,0.0310877706111894,10.685335088616,3,3
5125,"2020-04-02",72,"Saline","Arkansas",2.22847712084032,0.20056709047655,61.0942665282019,1.98676414147473,0.203609177972555,61.2049142377876,3.62324278399518,"2020-04-09",79,3.34235688163922,1.83763167718669,0.0788968901423183,3.40430223952565,4,4
5129,"2020-04-02",72,"Searcy","Arkansas",1.38629436111989,0.122482884536618,59.6608780325163,1.38884836668994,0.126503103525297,59.9417818600641,2.41092374236401,"2020-04-09",79,1.69167601067107,0.0917045819591657,0.517317299545442,5.47928992446684,4,2
5131,"2020-04-02",72,"Sebastian","Arkansas",1.79175946922805,0.230711560714678,63.9258106704916,1.632097261002,0.203780591506272,63.3213009324648,3.19501457003116,"2020-04-09",79,2.13162729485041,0.249530254716591,1.13079249701635,3.40143865240774,4,2
5133,"2020-04-02",72,"Sevier","Arkansas",0.693147180559945,0.103985959941138,66.1274868654696,0.506672955619947,0.1069392175572,66.19300672473,1.36956984011769,"2020-04-09",79,1.6376087894008,1.27901586012958,0.0718448783327894,6.48169302519155,4,4
5137,"2020-04-02",72,"Stone","Arkansas",1.51982575374441,0.068960946883341,49.6857742006347,1.46984919320956,0.0654015080236332,48.5529721233765,1.99128153796878,"2020-04-09",79,1.71765149707433,0.0614059818006873,0.0748733992798951,10.5983363611352,3,1
5139,"2020-04-02",72,"Union","Arkansas",1.92529086185258,0.203168531130669,62.4635143150097,1.73434525763747,0.203915437931701,62.4929505650327,3.3660422144916,"2020-04-09",79,2.54272622067683,0.653479781404439,0.677849225671204,3.39918932862801,4,3
5141,"2020-04-02",72,"Van Buren","Arkansas",2.92928717414584,0.188439448994896,55.5407656530301,2.91312960222597,0.186745637055567,55.4232233842653,4.40286016882218,"2020-04-09",79,3.09751496786393,0.0339979630614461,1.70392609366472,3.71171820391015,4,0
5143,"2020-04-02",72,"Washington","Arkansas",2.9061201148643,0.16337675738028,53.7395883587761,2.819950084992,0.156164253099204,53.0578732412636,4.05123284908294,"2020-04-09",79,3.40594798442075,0.34339353813491,0.416392556562096,4.43857775901903,4,3
5145,"2020-04-02",72,"White","Arkansas",2.371577964481,0.201808457349383,60.3466122945441,2.14994373838293,0.203376898740462,60.4249151580234,3.77774314900217,"2020-04-09",79,3.24147565678544,1.19144192889146,0.287582823208421,3.40819033455958,4,4
