"fips","county","state","date.x","new_rolled_cases","days_from_start","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","predicted.grf.past.0","predicted.grf.past.last","block.mse","block.mse.0","block.mse.last","block.mape","block.mape.0","block.mape.last"
21153,"Magoffin","Kentucky","2020-08-16",1.42857142857143,208,3.8098320645316,122.549741289982,0.0437933370868234,4.04870534345183,4.12873476900575,4.11638542413936,15.8276858232048,NA,NA,NA,NA,NA,NA,NA,NA,NA
21155,"Marion","Kentucky","2020-08-16",1.42857142857143,208,4.83059684331687,-399.113561514897,0.00799249405228247,4.90829898783382,4.8830259157912,4.88654430168285,86.7247665154031,4.98597620112062,4.94279598603459,4.93937672581135,0.0241427448315058,0.0125886476265915,0.011833062835513,0.0321656645842257,0.0232267660409186,0.0225189321367146
21157,"Marshall","Kentucky","2020-08-16",2.57142857142856,208,4.97771847908311,-159.012034655874,0.0135628208588594,5.07265822509513,5.07202199858745,5.07265822509513,51.1064171512059,5.05824293485241,5.0069080884592,5.00437232909628,0.00648418797694183,0.000852033295528705,0.000710427720524545,0.0161769807006305,0.00586405388306862,0.0053546318710413
21159,"Martin","Kentucky","2020-08-16",0.714285714285715,208,3.65620867182439,28.2727785426097,0.020301730372267,3.79088570319053,3.80695007194084,3.79832078443026,34.1422710207408,3.67283883936496,3.70837138475166,3.69893171595025,0.000276562472427428,0.0027209486199328,0.00182525849938021,0.00454847330479959,0.0142668861679719,0.0116850672269048
21161,"Mason","Kentucky","2020-08-16",0.285714285714285,208,4.00733318523247,-588.45876071495,0.00518131175155638,4.1629703187833,4.04570270112945,4.04360236749336,133.77831981481,4.10167119793947,4.03902452402564,4.03641582329917,0.008899660641506,0.00100434095450347,0.000845799836918653,0.0235413449160272,0.0079083363744139,0.0072573546352155
21163,"Meade","Kentucky","2020-08-16",2.14285714285714,208,4.82945594188108,-21.4176814991926,0.0210509316907122,4.97681246371607,4.97544033648727,4.97681246371607,32.9271497691366,4.8398535156522,4.91450200497434,4.916150645292,0.000108109540325877,0.00723283284766271,0.00751597159950742,0.00215294929620371,0.0176098641579354,0.0179512360096513
21165,"Menifee","Kentucky","2020-08-16",0,208,3.3322045101752,-788.693506781036,0.00347609273197357,3.48893170405063,3.39258388118484,3.35653715929901,199.404110881244,3.38577162293234,3.38391047725301,3.38577162293234,0.00286943556913617,0.00267350703145161,0.00286943556913617,0.0160755777724831,0.0155170449232397,0.0160755777724831
21167,"Mercer","Kentucky","2020-08-16",1.14285714285714,208,4.46590811865458,-159.505339699549,0.0123059812339562,4.60865568235906,4.5526616851893,4.55204998729227,56.3260391335008,4.61591726893214,4.68570876191402,4.69765219464982,0.0225027451669956,0.0483123227772635,0.0537053167588877,0.0335898424893597,0.0492174575516475,0.0518918145734392
21169,"Metcalfe","Kentucky","2020-08-16",1,208,4.19827548507033,-45.847002993029,0.0164885346380884,4.30098484409212,4.31344611527585,4.31369522753695,42.038131087694,4.22646041126694,4.31095883972341,4.32077883921616,0.000794390064708331,0.0126975384158718,0.0150070717769787,0.00671345324927801,0.0268403907875503,0.0291794463182489
21171,"Monroe","Kentucky","2020-08-16",1.42857142857143,208,4.58933112195835,-235.402772552337,0.010456389540557,4.70958683995414,4.66236920947283,4.66252584874225,66.2893418298398,4.59312782198153,4.59716571674475,4.59312782198153,1.44149310660167e-05,6.13808754670935e-05,1.44149310660167e-05,0.000827288317684103,0.00170713216767356,0.000827288317684103
21173,"Montgomery","Kentucky","2020-08-16",2.57142857142857,208,4.86753445045558,-103.096503751491,0.0156733403566214,4.98563476954841,4.97564797060446,4.97724783295193,44.2245982533722,4.86320607196159,4.86578619062026,4.86320607196159,1.87348603872355e-05,3.0564124517947e-06,1.87348603872355e-05,0.000889234280321307,0.000359167429242709,0.000889234280321307
21175,"Morgan","Kentucky","2020-08-16",0.571428571428569,208,3.47462485021697,-173.374801901407,0.00944070137212878,3.66653052521085,3.54745699691002,3.54070975982187,73.421153073042,3.63202498777769,3.52693108565503,3.51673931749738,0.0247748033041335,0.00273594226570175,0.0017736283543127,0.0452998940449329,0.0150537792403095,0.012120579658486
21177,"Muhlenberg","Kentucky","2020-08-16",2,208,6.48201457460274,-1769.21688330133,0.00327835283490995,6.50496304444711,6.50698434686868,6.50496304444711,211.431537563279,6.4883530740216,6.49056504199208,6.4883530740216,4.01765748828942e-05,7.31104925761698e-05,4.01765748828942e-05,0.000977859482713198,0.00131910647391042,0.000977859482713198
21179,"Nelson","Kentucky","2020-08-16",5.85714285714286,208,5.5356455528542,-2.63421273543494,0.0262808471661116,5.71961148301698,5.71759057789249,5.71961148301698,26.3746132755469,5.51195853845702,5.51555763154091,5.51195853845702,0.000561074651052219,0.00040352458268896,0.000561074651052219,0.00427899766540634,0.00362883084212885,0.00427899766540634
21181,"Nicholas","Kentucky","2020-08-16",0.142857142857142,208,3.00991690854595,-934.909651758312,0.00270248574646134,3.10761444359516,3.03086458825799,3.02883430877118,256.485045838839,3.0432439413649,3.02205692471203,3.00990708571601,0.00111069111651538,0.000147379992512685,9.64879880323077e-11,0.0110724095819143,0.00403333930302573,3.26348874024385e-06
21183,"Ohio","Kentucky","2020-08-16",1.71428571428572,208,5.91466063648335,-960.190104611651,0.00506309770399023,5.95010232041128,5.95192430160203,5.95010232041128,136.901798283228,5.91604021235991,5.91683104278243,5.91604021235991,1.90322959918572e-06,4.71066350308685e-06,1.90322959918572e-06,0.000233246835507377,0.000366953648311192,0.000233246835507377
21185,"Oldham","Kentucky","2020-08-16",4.42857142857144,208,6.4723462945009,-396.895264390143,0.01069994538811,6.54724591221767,6.55021358025353,6.54724591221767,64.7804409665664,6.52129618962026,6.51829520817125,6.52129618962026,0.00239609223219638,0.00211130266748529,0.00239609223219638,0.00756292894293212,0.00709926687782292,0.00756292894293212
21187,"Owen","Kentucky","2020-08-16",2.42857142857142,208,4.07024701064304,114.640548504524,0.0440961483409693,4.42546526056283,4.39566077517106,4.37892004902983,15.7189960265974,3.84959386998698,3.90299949152373,3.91877824161206,0.0486878084813832,0.0279717326515641,0.0229427879917606,0.0542112407623145,0.0410902627486698,0.0372136552486653
21189,"Owsley","Kentucky","2020-08-16",0.428571428571427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21191,"Pendleton","Kentucky","2020-08-16",1,208,3.87417278129705,7.43111980942669,0.0194831603448576,4.04409777535547,4.00446442193324,4.01055490371105,35.5767323314616,4.06922218075129,3.9839432109508,3.96810374750384,0.0380442682274598,0.0120495472263689,0.00882302641254112,0.0503460765601009,0.0283339014159817,0.0242454251550811
21193,"Perry","Kentucky","2020-08-16",4.28571428571428,208,5.50125821054473,-12.801411639892,0.0249149594184516,5.67566292647389,5.67845713765236,5.67566292647389,27.8205221577288,5.51218467945176,5.51181928651086,5.51218467945176,0.000119387722776295,0.000111536325562375,0.000119387722776295,0.00198617634163879,0.00191975645605709,0.00198617634163879
21195,"Pike","Kentucky","2020-08-16",2.99999999999997,208,5.54852006597625,-255.723970989224,0.0121693595425334,5.72840924825693,5.63346905359301,5.63370558277398,56.9583944115802,5.62038398886345,5.57664584864095,5.57637073764106,0.00516442341273743,0.000791059650501908,0.000775659912181046,0.0129519082625063,0.00506906027738241,0.00501947750636992
21197,"Powell","Kentucky","2020-08-16",2.14285714285714,208,4.16777203077692,94.2910621382213,0.0360379388274354,4.35010131858748,4.43066599387028,4.42003760256897,19.233818667572,4.10965855238056,4.15139617532454,4.14395182651707,0.00337717637132414,0.000268168641797246,0.00056740213098096,0.0139435357709636,0.00392916295120091,0.00571533281665823
21199,"Pulaski","Kentucky","2020-08-16",5.85714285714283,208,5.92844867567457,-145.036403230686,0.0167927404126671,6.04599785856324,6.04767132279622,6.04599785856324,41.2765971203302,6.03363456669025,6.02470297219821,6.02198396544472,0.0110640716687624,0.00926488959926089,0.00874885043238597,0.0177425658498614,0.0162360006452595,0.0157773635038693
21201,"Robertson","Kentucky","2020-08-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21203,"Rockcastle","Kentucky","2020-08-16",2.14285714285714,208,4.3640081291712,66.3829775167401,0.0308155619476257,4.57971706280458,4.58591864574696,4.57971706280458,22.4934136115389,4.3930535883538,4.2927145303405,4.29912271976902,0.000843638699128104,0.00508277723423285,0.00421011635328851,0.00665568402323682,0.0163367245707309,0.0148683062637885
21205,"Rowan","Kentucky","2020-08-16",2.57142857142857,208,4.41711795448515,69.1013603144686,0.0316266340282318,4.61428288255116,4.65144471721219,4.63850439268277,21.9165650047109,4.29889788426925,4.28506192684879,4.28522188579555,0.0139759850018523,0.0174387944350949,0.0173965729357717,0.0267640736412436,0.0298964231874925,0.0298602097676999
21207,"Russell","Kentucky","2020-08-16",1.71428571428572,208,4.93241631923601,-145.48966204904,0.0139534952469182,5.03009078596444,5.03007187003113,5.03009078596444,49.6755234652073,5.02237731957042,5.02074243320291,5.02237731957042,0.0080929815811678,0.00780150240849385,0.0080929815811678,0.018238728142953,0.0179072706459177,0.018238728142953
21209,"Scott","Kentucky","2020-08-16",7,208,6.0130163439948,-95.3125328080628,0.0198244902323237,6.15178777562107,6.15487224065695,6.15178777562107,34.9641868434919,6.07434836529313,6.05211433343907,6.05705104291088,0.00376161683653874,0.00152865277858421,0.00193905470862978,0.0101998760338614,0.00650222570629078,0.00732322954020523
21211,"Shelby","Kentucky","2020-08-16",6.28571428571433,208,6.6794197009655,-410.929185668113,0.0107918964812676,6.75496297633437,6.75731558829126,6.75496297633437,64.2284867875727,6.67719741372469,6.67465716083515,6.67719741372469,4.93856058066878e-06,2.26817884931915e-05,4.93856058066878e-06,0.000332706633255758,0.000713017049918467,0.000332706633255758
21213,"Simpson","Kentucky","2020-08-16",2.85714285714283,208,5.09023834469522,-92.6305400487558,0.0168853719148388,5.19445608108595,5.21478974090596,5.20843594809909,41.0501577374681,5.06337094934386,5.06107099693842,5.06337094934386,0.000721856932966273,0.00085073417516613,0.000721856932966273,0.005278219511933,0.00573005540834784,0.005278219511933
21215,"Spencer","Kentucky","2020-08-16",2.57142857142858,208,4.88063507450128,18.1882429438797,0.0256199788122096,5.04231304577154,5.06423303675054,5.05997492618675,27.0549474548986,4.86782888832906,4.91594852967132,4.92086769762548,0.000163998404277541,0.00124704011604647,0.00161866396345397,0.00262387701123667,0.00723542215941009,0.00824331721385907
21217,"Taylor","Kentucky","2020-08-16",2.71428571428572,208,4.99817705917421,-3.72432398459712,0.0236070044532901,5.16342609034724,5.16670346225444,5.16342609034724,29.3619286568713,5.01587397561085,5.01565935463448,5.01587397561085,0.000313180851365429,0.000305630654560201,0.000313180851365429,0.00354067417522903,0.00349773432459375,0.00354067417522903
21219,"Todd","Kentucky","2020-08-16",0,208,3.54302757710137,-1260.37399253986,0.00241708708907077,3.56610742891889,3.5661509064446,3.55994718672487,286.769634281742,3.66507729947276,3.61921047779038,3.61140990828532,0.0148961347309334,0.00580383435739153,0.00467614321815139,0.0344478612473125,0.0215022037032341,0.019300535967009
21221,"Trigg","Kentucky","2020-08-16",0.714285714285715,208,4.03802613163188,-201.160181741617,0.00986905938511356,4.10710954732768,4.11197676634106,4.10710954732768,70.2343712315162,4.09281810941513,4.10752361015638,4.10506361941927,0.00300216082940013,0.00482989952126336,0.00449402476884447,0.0135690002979517,0.0172107550221361,0.016601548777075
21223,"Trimble","Kentucky","2020-08-16",0.428571428571423,208,3.51367536508885,-370.644836240047,0.00605741422675307,3.54749336286494,3.55778625337388,3.55607726467612,114.429549410473,3.57055279338855,3.54684645772753,3.5447960261635,0.00323504184998754,0.0011003213868439,0.000968495545723246,0.0161874454495206,0.00944056840545408,0.00885701091906743
21225,"Union","Kentucky","2020-08-16",1.14285714285714,208,4.25053397873921,-11.3669561930899,0.0196294976047185,4.44346962437968,4.38920651490162,4.38794046197224,35.3115089605414,4.25723112022571,4.2959486497447,4.2885666737071,4.48517040902087e-05,0.00206249234253693,0.00144648588652061,0.00157560003519539,0.0106844625246264,0.00894774519110464
21227,"Warren","Kentucky","2020-08-16",20.4285714285716,208,7.90744133398702,-676.591953312808,0.00893908349988213,7.9700149184862,7.97103268140446,7.97001491848619,77.5411909474931,7.9341230987941,7.93497436764791,7.93412309879409,0.000711916573220325,0.000758067942571708,0.000711916573219803,0.00337426022908305,0.00348191437634197,0.00337426022908182
21229,"Washington","Kentucky","2020-08-16",2.28571428571429,208,4.5417738694293,80.1300106798324,0.0355186849828959,4.79040466430957,4.7887097622685,4.79040466430957,19.5150012139732,4.51394631352834,4.57710516531226,4.5721387817804,0.000774372867421065,0.00124830046876928,0.000922027902089989,0.00612702364780149,0.00777918427880684,0.00668569444980218
21231,"Wayne","Kentucky","2020-08-16",1,208,4.35119917087862,26.9886178263917,0.0237770256092389,4.47035144877029,4.52228657235673,4.51763835014329,29.1519718215138,4.4329159970718,4.39082066287551,4.38605550407902,0.00667763968308635,0.0015698626280596,0.00121496396417732,0.0187803000929234,0.00910587873385929,0.00801074182806524
21233,"Webster","Kentucky","2020-08-16",0.285714285714278,208,4.52798054729696,-428.229790530052,0.00710220512784594,4.56834991668581,4.57613799564582,4.57769598319188,97.5960519419936,4.59198800275847,4.59510949065743,4.59198800275847,0.00409695435465713,0.00450629503669319,0.00409695435465713,0.0141359828720377,0.0148253603696561,0.0141359828720377
21235,"Whitley","Kentucky","2020-08-16",1,208,5.12140969959817,-464.33908413465,0.00761730177591833,5.1747308120296,5.17330548234355,5.1747308120296,90.9964185417061,5.25350458660858,5.37399677984783,5.36849712817404,0.0174490591742929,0.0638002331090479,0.0610521973602354,0.0257926810699745,0.0493198347848401,0.0482459797339112
21237,"Wolfe","Kentucky","2020-08-16",0.285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21239,"Woodford","Kentucky","2020-08-16",3.14285714285714,208,5.12481395820496,-37.156396876693,0.0209036000156852,5.27097646170676,5.27281264328402,5.27113915831476,33.1592252071335,5.14596576392444,5.14577972261025,5.14596576392444,0.000447398885194596,0.00043956327709811,0.000447398885194596,0.00412733142939066,0.00409102936736326,0.00412733142939066
22001,"Acadia","Louisiana","2020-08-16",14,208,7.88629620147585,-973.504366088147,0.00667479226300844,7.93301974731691,7.93581749607646,7.93301974731691,103.84550608434,7.9385876739059,7.93616143675949,7.9385876739059,0.00273439808890268,0.00248654168989279,0.00273439808890268,0.00663067568020894,0.00632302338254913,0.00663067568020894
22003,"Allen","Louisiana","2020-08-16",14.5714285714284,208,7.19475854967155,-404.59669090903,0.0117446905222346,7.27697138332719,7.27842367993603,7.27697138332719,59.0179178623487,7.28569133582784,7.28604374932942,7.28569133582784,0.00826877159814554,0.00833298767657716,0.00826877159814554,0.0126387543832782,0.0126877363608035,0.0126387543832782
22005,"Ascension","Louisiana","2020-08-16",27.5714285714284,208,7.9980953517837,-546.935472925965,0.0105944092424016,8.07225621648051,8.0715753969328,8.07225621648051,65.4257509503961,8.0458791234093,8.04724680919544,8.0458791234093,0.00228328883076747,0.00241586576569816,0.00228328883076747,0.00597439384302204,0.00614539527848704,0.00597439384302204
22007,"Assumption","Louisiana","2020-08-16",4.14285714285722,208,6.39740573234963,-602.345059252732,0.0078946686467726,6.45266841287704,6.45401491361964,6.45266841287704,87.799401288781,6.41595698395416,6.41832327308913,6.41595698395416,0.000344148936094596,0.000437543510588648,0.000344148936094596,0.00289980851311693,0.00326969112397027,0.00289980851311693
22009,"Avoyelles","Louisiana","2020-08-16",10.4285714285713,208,7.01852968448405,-253.0054731792,0.0152243955718848,7.12510045348724,7.12715431023254,7.12510045348724,45.5287158880709,7.03478790932524,7.0322727542638,7.03478790932524,0.00026432987498668,0.000188871966971073,0.00026432987498668,0.00231647162184582,0.00195811236791258,0.00231647162184582
22011,"Beauregard","Louisiana","2020-08-16",7.28571428571433,208,6.76074570730624,-494.462887640364,0.0096243457501594,6.82811612755736,6.83040581696073,6.82811612755736,72.0201869876158,6.82484461333938,6.82497808138956,6.82484461333938,0.00410866975464526,0.00412579788037949,0.00410866975464526,0.0094810408212616,0.00950078243793499,0.0094810408212616
22013,"Bienville","Louisiana","2020-08-16",2,208,5.96174144565578,-396.760545939145,0.00984359808990292,6.02192494148454,6.03216017128901,6.0306466322851,70.4160383458709,5.9971249835839,5.94137845956632,5.94106633452355,0.00125199475631072,0.000414651202479518,0.000427460220330037,0.00593510105237851,0.0034156104009337,0.00346796507709925
22015,"Bossier","Louisiana","2020-08-16",18.7142857142858,208,7.78827078376436,-725.350789225522,0.0083444197762204,7.8466817221979,7.84640519851173,7.8466817221979,83.0671513596726,7.84861126465134,7.85045826998524,7.84861126465134,0.00364097363367201,0.00386728344247217,0.00364097363367201,0.00774760952235604,0.0079847616945366,0.00774760952235604
22017,"Caddo","Louisiana","2020-08-16",38.2857142857138,208,8.82801266076852,-1143.15020451481,0.00653370190173536,8.87374857408067,8.87503327021113,8.87374857408067,106.087971411099,8.86296726002901,8.86474083587099,8.86296726002901,0.00122182400946139,0.00134895884635766,0.00122182400946139,0.00395950941663536,0.0041604125995071,0.00395950941663536
22019,"Calcasieu","Louisiana","2020-08-16",32.7142857142862,208,8.8461063175693,-1240.66110633734,0.00610640147572882,8.8888511278994,8.89273672667345,8.8888511278994,113.511563776965,8.90681375108495,8.90696658797425,8.90681375108495,0.00368539248405716,0.00370397251376362,0.00368539248405716,0.00686261631234065,0.00687989361874105,0.00686261631234065
22021,"Caldwell","Louisiana","2020-08-16",3.42857142857142,208,5.43994092906989,-153.696956664046,0.0151215870805171,5.575283136517,5.54708375176533,5.54579203863351,45.8382560553455,5.42381000434323,5.44617874985841,5.44380565376148,0.000260206732537175,3.89104081896851e-05,1.49360969417815e-05,0.00296527571475269,0.00114667068445281,0.000710435047361861
22023,"Cameron","Louisiana","2020-08-16",0.857142857142861,208,5.14583196603984,-784.012278619105,0.00518726640480994,5.18214283087351,5.18799128434417,5.18214283087351,133.624750777639,5.15919802705896,5.16659195570604,5.16091035749964,0.000178651587166838,0.000430977170940715,0.000227357889014958,0.00259745384367968,0.00403433104757523,0.00293021450356525
22025,"Catahoula","Louisiana","2020-08-16",3.71428571428572,208,5.72218356002709,-185.837701525144,0.0145292935081325,5.82388861458402,5.82570915546482,5.82388861458402,47.7068744032165,5.79381167492633,5.73048333414098,5.73162586576907,0.00513058684401872,6.88862503416048e-05,8.91571377250309e-05,0.0125176192178814,0.00145045576165527,0.0016501228321196
22027,"Claiborne","Louisiana","2020-08-16",3.57142857142856,208,5.66395205185824,-44.3057711920153,0.0225706347741958,5.85269585641616,5.81944018125435,5.82194649527761,30.7101323243419,5.64063248636483,5.63894504955451,5.64063248636483,0.000543802134801406,0.000625350164218718,0.000543802134801406,0.00411718977842663,0.00441511546615669,0.00411718977842663
22029,"Concordia","Louisiana","2020-08-16",5.71428571428567,208,5.85752490789686,-74.1436166906203,0.0207607918853604,6.00285045109438,6.00230650196126,6.00285045109438,33.387318961023,5.88331085744339,5.88065211438079,5.88331085744339,0.000664915194016203,0.000534867679750337,0.000664915194016203,0.00440219204390693,0.00394828990872083,0.00440219204390693
22031,"De Soto","Louisiana","2020-08-16",7.57142857142856,208,6.62501336478189,-407.44157448758,0.0107646503574249,6.70036591728386,6.70016254964802,6.70036591728386,64.3910538238565,6.67001193164883,6.67123627214555,6.67001193164883,0.00202487102007844,0.00213655716514949,0.00202487102007844,0.00679222280609258,0.00697702854599173,0.00679222280609258
22033,"East Baton Rouge","Louisiana","2020-08-16",91,208,9.43851126500442,-798.090885233543,0.00938137041447648,9.50418085790576,9.50376340776798,9.50418085790576,73.8854932633662,9.47665306289879,9.4760400699569,9.47665306289879,0.00145479674661501,0.00140841120116127,0.00145479674661501,0.00404108199094814,0.00397613605565392,0.00404108199094814
22035,"East Carroll","Louisiana","2020-08-16",0.714285714285666,208,6.25520149538745,-2145.01951700265,0.0026583721257678,6.27381010026783,6.28011173990659,6.27381010026782,260.74121596492,6.28290047651278,6.28285161631601,6.28290047651278,0.000767233555381405,0.000764529187363992,0.000767233555381405,0.00442815169835143,0.00442034056759787,0.00442815169835143
22037,"East Feliciana","Louisiana","2020-08-16",5.57142857142867,208,6.4155644673615,-254.340027556121,0.0138762903598753,6.51269849988063,6.51240188379521,6.51269849988063,49.9519080808693,6.44077441947971,6.44083595246565,6.44077441947971,0.000635541685802412,0.000638647959369264,0.000635541685802412,0.00392949868191059,0.00393908988565476,0.00392949868191059
22039,"Evangeline","Louisiana","2020-08-16",10.2857142857142,208,6.84344530315467,-216.64419433466,0.0161157161559152,6.95625531624608,6.95792884914024,6.95625531624608,43.0106347030398,6.92853636022211,6.92776733752826,6.92853636022211,0.00724048799285432,0.00711020548090082,0.00724048799285432,0.0124339500497235,0.012321576433835,0.0124339500497235
22041,"Franklin","Louisiana","2020-08-16",8.42857142857144,208,6.87123947568809,-331.542446915629,0.012735308435821,6.96038663473884,6.95982559053944,6.96038663473884,54.4272000990813,6.91307020282171,6.91141644407414,6.91307020282171,0.00174980973252737,0.00161418878869368,0.00174980973252737,0.00608779933833278,0.00584712096386757,0.00608779933833278
22043,"Grant","Louisiana","2020-08-16",7.28571428571428,208,5.80985702104769,-83.1527160947686,0.0199546722385946,5.94953972671785,5.94977019342579,5.94953972671785,34.7360844754604,5.84342207272583,5.78161483897114,5.77934916137987,0.00112661269415623,0.000797620848444999,0.000930729501511377,0.00577725950166111,0.00486108039737216,0.00525105171388851
22045,"Iberia","Louisiana","2020-08-16",12,208,7.85681740032966,-750.882959488618,0.00819371887109119,7.9141734324273,7.91484139571525,7.9141734324273,84.594942963626,7.92111854263119,7.9178983215438,7.92111854263119,0.00413463690128162,0.00373087893636799,0.00413463690128162,0.0081841207482857,0.00777425745080664,0.0081841207482857
22047,"Iberville","Louisiana","2020-08-16",7.57142857142844,208,7.14632213444054,-696.155149378735,0.00790386709554321,7.20164920410934,7.20112591083285,7.20164920410934,87.6972211426471,7.18647882860559,7.18725904668695,7.18647882860559,0.00161256008626532,0.0016758307842703,0.00161256008626532,0.00561921131032155,0.00572838887980175,0.00561921131032155
22049,"Jackson","Louisiana","2020-08-16",3.71428571428572,208,5.96210929557716,-468.144262142133,0.00881179885481058,6.01972982681446,6.02535002915307,6.02379188756083,78.6612577046671,5.96079024740045,5.96181635247911,5.96079024740045,1.73988809248263e-06,8.5815658695296e-08,1.73988809248263e-06,0.000221238509949616,4.91341375220331e-05,0.000221238509949616
22051,"Jefferson","Louisiana","2020-08-16",72.8571428571431,208,9.65413752009632,-1385.62834529714,0.00605796047026023,9.69654324338814,9.69974549288503,9.69654324338814,114.419231350674,9.68120491232089,9.68295780119528,9.68120491232089,0.000732643721838706,0.000830608602623107,0.000732643721838706,0.00280370899712436,0.00298527766348548,0.00280370899712436
22053,"Jefferson Davis","Louisiana","2020-08-16",7.71428571428578,208,6.96102519000386,-611.579487094073,0.00849341070587929,7.02047906494502,7.02031018265768,7.02047906494501,81.6099920942404,6.96670721963239,6.96821892877109,6.96670721963239,3.22854606994932e-05,5.17498774511423e-05,3.22854606994932e-05,0.000816263333839033,0.00103343093450659,0.000816263333839033
22055,"Lafayette","Louisiana","2020-08-16",45.5714285714294,208,8.9652433104461,-928.45528668597,0.0078887778652425,9.0204647555028,9.02053482222144,9.0204647555028,87.8649636737665,9.08351470317816,9.07772808872471,9.08351470317816,0.0139881223387812,0.012652825344388,0.0139881223387812,0.01319221226202,0.0125467624673995,0.01319221226202
22057,"Lafourche","Louisiana","2020-08-16",26.4285714285716,208,7.97718393311973,-597.25441387834,0.00990641441466839,8.04652883402241,8.04637178265514,8.04652883402241,69.9695320169127,7.96946142634883,7.99676549989797,7.99715747897064,5.96371108265985e-05,0.000383437757490671,0.000398942533858388,0.000968074302365999,0.00245469666268332,0.0025038341873983
22059,"LaSalle","Louisiana","2020-08-16",6.28571428571428,208,5.78952320344438,-7.99345630671054,0.0268041601928128,5.97715232479407,5.97864127407437,5.97715232479407,25.8596865402186,5.83046972799685,5.82263596065865,5.83046972799685,0.00167661787292601,0.00109645469033119,0.00167661787292601,0.0070725210200573,0.0057194273259964,0.0070725210200573
